Event Id,Event Type,Event Timestamp,Message Timestamp,Timestamp Raw,Message,AE,Channel ID,Channel / Message Information
"25","ChannelHealth",02-04-2019 3:46:49.305000000pm EEST,02-04-2019 3:46:49.485pm EEST,"1549288009485","Type: ChannelHealth, EventId: 25, EventTime: 2019-02-04 13:46:49.305000000 UTC, ChannelId: 6232, Parent: Japan Exchange Group (JPX), Venue: Tokyo Stock Exchange, Feed: Flex Full, ElementalFeed: Production - Line A, Channel: FSE realtime (Stock - CB) - MCG074 239.194.1.74:51074, NetworkPort: S77-P50, AE: 3, ReportInterval: 60 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 13:44:48.000277 UTC, Overflow: 0, VlanId: n/a",="3",="6232","FSE realtime (Stock - CB) - MCG074 239.194.1.74:51074,Parent: Japan Exchange Group (JPX), Venue: Tokyo Stock Exchange, Feed: Flex Full, ElementalFeed: Production - Line A, NetworkPort: S77-P50, ReportInterval: 60 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 13:44:48.000277 UTC, Overflow: 0, VlanId: n/a"
"24","ChannelHealth",02-04-2019 3:46:49.305000000pm EEST,02-04-2019 3:46:49.478pm EEST,"1549288009478","Type: ChannelHealth, EventId: 24, EventTime: 2019-02-04 13:46:49.305000000 UTC, ChannelId: 6231, Parent: Japan Exchange Group (JPX), Venue: Tokyo Stock Exchange, Feed: Flex Full, ElementalFeed: Production - Line A, Channel: Reserved - MCG073 239.194.1.73:51073, NetworkPort: S77-P50, AE: 3, ReportInterval: 60 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 13:44:48.000277 UTC, Overflow: 0, VlanId: n/a",="3",="6231","Reserved - MCG073 239.194.1.73:51073,Parent: Japan Exchange Group (JPX), Venue: Tokyo Stock Exchange, Feed: Flex Full, ElementalFeed: Production - Line A, NetworkPort: S77-P50, ReportInterval: 60 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 13:44:48.000277 UTC, Overflow: 0, VlanId: n/a"
"23","ChannelHealth",02-04-2019 3:46:49.305000000pm EEST,02-04-2019 3:46:49.477pm EEST,"1549288009477","Type: ChannelHealth, EventId: 23, EventTime: 2019-02-04 13:46:49.305000000 UTC, ChannelId: 6230, Parent: Japan Exchange Group (JPX), Venue: Tokyo Stock Exchange, Feed: Flex Full, ElementalFeed: Production - Line A, Channel: NSE realtime (Stock - CB) - MCG072 239.194.1.72:51072, NetworkPort: S77-P50, AE: 3, ReportInterval: 60 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 13:44:48.000277 UTC, Overflow: 0, VlanId: n/a",="3",="6230","NSE realtime (Stock - CB) - MCG072 239.194.1.72:51072,Parent: Japan Exchange Group (JPX), Venue: Tokyo Stock Exchange, Feed: Flex Full, ElementalFeed: Production - Line A, NetworkPort: S77-P50, ReportInterval: 60 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 13:44:48.000277 UTC, Overflow: 0, VlanId: n/a"
"22","ChannelHealth",02-04-2019 3:46:49.305000000pm EEST,02-04-2019 3:46:49.475pm EEST,"1549288009475","Type: ChannelHealth, EventId: 22, EventTime: 2019-02-04 13:46:49.305000000 UTC, ChannelId: 6229, Parent: Japan Exchange Group (JPX), Venue: Tokyo Stock Exchange, Feed: Flex Full, ElementalFeed: Production - Line A, Channel: TSE realtime (Stock - CB) - MCG071 239.194.1.71:51071, NetworkPort: S77-P50, AE: 3, ReportInterval: 60 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 13:44:48.000277 UTC, Overflow: 0, VlanId: n/a",="3",="6229","TSE realtime (Stock - CB) - MCG071 239.194.1.71:51071,Parent: Japan Exchange Group (JPX), Venue: Tokyo Stock Exchange, Feed: Flex Full, ElementalFeed: Production - Line A, NetworkPort: S77-P50, ReportInterval: 60 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 13:44:48.000277 UTC, Overflow: 0, VlanId: n/a"
"21","ChannelHealth",02-04-2019 3:46:49.305000000pm EEST,02-04-2019 3:46:49.474pm EEST,"1549288009474","Type: ChannelHealth, EventId: 21, EventTime: 2019-02-04 13:46:49.305000000 UTC, ChannelId: 6228, Parent: Japan Exchange Group (JPX), Venue: Tokyo Stock Exchange, Feed: Flex Full, ElementalFeed: Production - Line A, Channel: TSE realtime (Stock - CB) - MCG070 239.194.1.70:51070, NetworkPort: S77-P50, AE: 3, ReportInterval: 60 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 13:44:48.000277 UTC, Overflow: 0, VlanId: n/a",="3",="6228","TSE realtime (Stock - CB) - MCG070 239.194.1.70:51070,Parent: Japan Exchange Group (JPX), Venue: Tokyo Stock Exchange, Feed: Flex Full, ElementalFeed: Production - Line A, NetworkPort: S77-P50, ReportInterval: 60 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 13:44:48.000277 UTC, Overflow: 0, VlanId: n/a"
"20","ChannelHealth",02-04-2019 3:46:49.305000000pm EEST,02-04-2019 3:46:49.471pm EEST,"1549288009471","Type: ChannelHealth, EventId: 20, EventTime: 2019-02-04 13:46:49.305000000 UTC, ChannelId: 6227, Parent: Japan Exchange Group (JPX), Venue: Tokyo Stock Exchange, Feed: Flex Full, ElementalFeed: Production - Line A, Channel: TSE realtime (Stock - CB) - MCG069 239.194.1.69:51069, NetworkPort: S77-P50, AE: 3, ReportInterval: 60 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 13:44:48.000277 UTC, Overflow: 0, VlanId: n/a",="3",="6227","TSE realtime (Stock - CB) - MCG069 239.194.1.69:51069,Parent: Japan Exchange Group (JPX), Venue: Tokyo Stock Exchange, Feed: Flex Full, ElementalFeed: Production - Line A, NetworkPort: S77-P50, ReportInterval: 60 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 13:44:48.000277 UTC, Overflow: 0, VlanId: n/a"
"19","ChannelHealth",02-04-2019 3:46:49.305000000pm EEST,02-04-2019 3:46:49.456pm EEST,"1549288009456","Type: ChannelHealth, EventId: 19, EventTime: 2019-02-04 13:46:49.305000000 UTC, ChannelId: 6226, Parent: Japan Exchange Group (JPX), Venue: Tokyo Stock Exchange, Feed: Flex Full, ElementalFeed: Production - Line A, Channel: TSE realtime (Stock - CB) - MCG068 239.194.1.68:51068, NetworkPort: S77-P50, AE: 3, ReportInterval: 60 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 13:44:48.000277 UTC, Overflow: 0, VlanId: n/a",="3",="6226","TSE realtime (Stock - CB) - MCG068 239.194.1.68:51068,Parent: Japan Exchange Group (JPX), Venue: Tokyo Stock Exchange, Feed: Flex Full, ElementalFeed: Production - Line A, NetworkPort: S77-P50, ReportInterval: 60 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 13:44:48.000277 UTC, Overflow: 0, VlanId: n/a"
"18","ChannelHealth",02-04-2019 3:46:49.305000000pm EEST,02-04-2019 3:46:49.440pm EEST,"1549288009440","Type: ChannelHealth, EventId: 18, EventTime: 2019-02-04 13:46:49.305000000 UTC, ChannelId: 6225, Parent: Japan Exchange Group (JPX), Venue: Tokyo Stock Exchange, Feed: Flex Full, ElementalFeed: Production - Line A, Channel: TSE realtime (Stock - CB) - MCG067 239.194.1.67:51067, NetworkPort: S77-P50, AE: 3, ReportInterval: 60 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 13:44:48.000277 UTC, Overflow: 0, VlanId: n/a",="3",="6225","TSE realtime (Stock - CB) - MCG067 239.194.1.67:51067,Parent: Japan Exchange Group (JPX), Venue: Tokyo Stock Exchange, Feed: Flex Full, ElementalFeed: Production - Line A, NetworkPort: S77-P50, ReportInterval: 60 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 13:44:48.000277 UTC, Overflow: 0, VlanId: n/a"
"17","ChannelHealth",02-04-2019 3:46:49.305000000pm EEST,02-04-2019 3:46:49.433pm EEST,"1549288009433","Type: ChannelHealth, EventId: 17, EventTime: 2019-02-04 13:46:49.305000000 UTC, ChannelId: 6224, Parent: Japan Exchange Group (JPX), Venue: Tokyo Stock Exchange, Feed: Flex Full, ElementalFeed: Production - Line A, Channel: TSE realtime (Stock - CB) - MCG066 239.194.1.66:51066, NetworkPort: S77-P50, AE: 3, ReportInterval: 60 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 13:44:48.000277 UTC, Overflow: 0, VlanId: n/a",="3",="6224","TSE realtime (Stock - CB) - MCG066 239.194.1.66:51066,Parent: Japan Exchange Group (JPX), Venue: Tokyo Stock Exchange, Feed: Flex Full, ElementalFeed: Production - Line A, NetworkPort: S77-P50, ReportInterval: 60 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 13:44:48.000277 UTC, Overflow: 0, VlanId: n/a"
"16","ChannelHealth",02-04-2019 3:46:49.305000000pm EEST,02-04-2019 3:46:49.426pm EEST,"1549288009426","Type: ChannelHealth, EventId: 16, EventTime: 2019-02-04 13:46:49.305000000 UTC, ChannelId: 6223, Parent: Japan Exchange Group (JPX), Venue: Tokyo Stock Exchange, Feed: Flex Full, ElementalFeed: Production - Line A, Channel: TSE realtime (Stock - CB) - MCG065 239.194.1.65:51065, NetworkPort: S77-P50, AE: 3, ReportInterval: 60 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 13:44:48.000277 UTC, Overflow: 0, VlanId: n/a",="3",="6223","TSE realtime (Stock - CB) - MCG065 239.194.1.65:51065,Parent: Japan Exchange Group (JPX), Venue: Tokyo Stock Exchange, Feed: Flex Full, ElementalFeed: Production - Line A, NetworkPort: S77-P50, ReportInterval: 60 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 13:44:48.000277 UTC, Overflow: 0, VlanId: n/a"
"15","ChannelHealth",02-04-2019 3:46:49.305000000pm EEST,02-04-2019 3:46:49.392pm EEST,"1549288009392","Type: ChannelHealth, EventId: 15, EventTime: 2019-02-04 13:46:49.305000000 UTC, ChannelId: 6222, Parent: Japan Exchange Group (JPX), Venue: Tokyo Stock Exchange, Feed: Flex Full, ElementalFeed: Production - Line A, Channel: TSE realtime (Stock - CB) - MCG064 239.194.1.64:51064, NetworkPort: S77-P50, AE: 3, ReportInterval: 60 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 13:44:48.000277 UTC, Overflow: 0, VlanId: n/a",="3",="6222","TSE realtime (Stock - CB) - MCG064 239.194.1.64:51064,Parent: Japan Exchange Group (JPX), Venue: Tokyo Stock Exchange, Feed: Flex Full, ElementalFeed: Production - Line A, NetworkPort: S77-P50, ReportInterval: 60 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 13:44:48.000277 UTC, Overflow: 0, VlanId: n/a"
"14","ChannelHealth",02-04-2019 3:46:49.305000000pm EEST,02-04-2019 3:46:49.389pm EEST,"1549288009389","Type: ChannelHealth, EventId: 14, EventTime: 2019-02-04 13:46:49.305000000 UTC, ChannelId: 6221, Parent: Japan Exchange Group (JPX), Venue: Tokyo Stock Exchange, Feed: Flex Full, ElementalFeed: Production - Line A, Channel: TSE realtime (Stock - CB) - MCG063 239.194.1.63:51063, NetworkPort: S77-P50, AE: 3, ReportInterval: 60 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 13:44:48.000277 UTC, Overflow: 0, VlanId: n/a",="3",="6221","TSE realtime (Stock - CB) - MCG063 239.194.1.63:51063,Parent: Japan Exchange Group (JPX), Venue: Tokyo Stock Exchange, Feed: Flex Full, ElementalFeed: Production - Line A, NetworkPort: S77-P50, ReportInterval: 60 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 13:44:48.000277 UTC, Overflow: 0, VlanId: n/a"
"13","ChannelHealth",02-04-2019 3:46:49.305000000pm EEST,02-04-2019 3:46:49.388pm EEST,"1549288009388","Type: ChannelHealth, EventId: 13, EventTime: 2019-02-04 13:46:49.305000000 UTC, ChannelId: 6220, Parent: Japan Exchange Group (JPX), Venue: Tokyo Stock Exchange, Feed: Flex Full, ElementalFeed: Production - Line A, Channel: TSE realtime (Stock - CB) - MCG062 239.194.1.62:51062, NetworkPort: S77-P50, AE: 3, ReportInterval: 60 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 13:44:48.000277 UTC, Overflow: 0, VlanId: n/a",="3",="6220","TSE realtime (Stock - CB) - MCG062 239.194.1.62:51062,Parent: Japan Exchange Group (JPX), Venue: Tokyo Stock Exchange, Feed: Flex Full, ElementalFeed: Production - Line A, NetworkPort: S77-P50, ReportInterval: 60 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 13:44:48.000277 UTC, Overflow: 0, VlanId: n/a"
"12","ChannelHealth",02-04-2019 3:46:49.305000000pm EEST,02-04-2019 3:46:49.385pm EEST,"1549288009385","Type: ChannelHealth, EventId: 12, EventTime: 2019-02-04 13:46:49.305000000 UTC, ChannelId: 6219, Parent: Japan Exchange Group (JPX), Venue: Tokyo Stock Exchange, Feed: Flex Full, ElementalFeed: Production - Line A, Channel: TSE realtime (Stock - CB) - MCG061 239.194.1.61:51061, NetworkPort: S77-P50, AE: 3, ReportInterval: 60 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 13:44:48.000277 UTC, Overflow: 0, VlanId: n/a",="3",="6219","TSE realtime (Stock - CB) - MCG061 239.194.1.61:51061,Parent: Japan Exchange Group (JPX), Venue: Tokyo Stock Exchange, Feed: Flex Full, ElementalFeed: Production - Line A, NetworkPort: S77-P50, ReportInterval: 60 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 13:44:48.000277 UTC, Overflow: 0, VlanId: n/a"
"11","ChannelHealth",02-04-2019 3:46:49.304000000pm EEST,02-04-2019 3:46:49.383pm EEST,"1549288009383","Type: ChannelHealth, EventId: 11, EventTime: 2019-02-04 13:46:49.304000000 UTC, ChannelId: 6218, Parent: Japan Exchange Group (JPX), Venue: Tokyo Stock Exchange, Feed: Flex Full, ElementalFeed: Production - Line A, Channel: TSE realtime (Stock - CB) - MCG060 239.194.1.60:51060, NetworkPort: S77-P50, AE: 3, ReportInterval: 60 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 13:44:48.000277 UTC, Overflow: 0, VlanId: n/a",="3",="6218","TSE realtime (Stock - CB) - MCG060 239.194.1.60:51060,Parent: Japan Exchange Group (JPX), Venue: Tokyo Stock Exchange, Feed: Flex Full, ElementalFeed: Production - Line A, NetworkPort: S77-P50, ReportInterval: 60 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 13:44:48.000277 UTC, Overflow: 0, VlanId: n/a"
"10","ChannelHealth",02-04-2019 3:46:49.304000000pm EEST,02-04-2019 3:46:49.381pm EEST,"1549288009381","Type: ChannelHealth, EventId: 10, EventTime: 2019-02-04 13:46:49.304000000 UTC, ChannelId: 6217, Parent: Japan Exchange Group (JPX), Venue: Tokyo Stock Exchange, Feed: Flex Full, ElementalFeed: Production - Line A, Channel: TSE realtime (Stock - CB) - MCG059 239.194.1.59:51059, NetworkPort: S77-P50, AE: 3, ReportInterval: 60 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 13:44:48.000277 UTC, Overflow: 0, VlanId: n/a",="3",="6217","TSE realtime (Stock - CB) - MCG059 239.194.1.59:51059,Parent: Japan Exchange Group (JPX), Venue: Tokyo Stock Exchange, Feed: Flex Full, ElementalFeed: Production - Line A, NetworkPort: S77-P50, ReportInterval: 60 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 13:44:48.000277 UTC, Overflow: 0, VlanId: n/a"
"9","ChannelHealth",02-04-2019 3:46:49.304000000pm EEST,02-04-2019 3:46:49.380pm EEST,"1549288009380","Type: ChannelHealth, EventId: 9, EventTime: 2019-02-04 13:46:49.304000000 UTC, ChannelId: 6216, Parent: Japan Exchange Group (JPX), Venue: Tokyo Stock Exchange, Feed: Flex Full, ElementalFeed: Production - Line A, Channel: TSE realtime (Stock - CB) - MCG058 239.194.1.58:51058, NetworkPort: S77-P50, AE: 3, ReportInterval: 60 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 13:44:48.000277 UTC, Overflow: 0, VlanId: n/a",="3",="6216","TSE realtime (Stock - CB) - MCG058 239.194.1.58:51058,Parent: Japan Exchange Group (JPX), Venue: Tokyo Stock Exchange, Feed: Flex Full, ElementalFeed: Production - Line A, NetworkPort: S77-P50, ReportInterval: 60 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 13:44:48.000277 UTC, Overflow: 0, VlanId: n/a"
"8","ChannelHealth",02-04-2019 3:46:49.304000000pm EEST,02-04-2019 3:46:49.379pm EEST,"1549288009379","Type: ChannelHealth, EventId: 8, EventTime: 2019-02-04 13:46:49.304000000 UTC, ChannelId: 6215, Parent: Japan Exchange Group (JPX), Venue: Tokyo Stock Exchange, Feed: Flex Full, ElementalFeed: Production - Line A, Channel: TSE realtime (Stock - CB) - MCG057 239.194.1.57:51057, NetworkPort: S77-P50, AE: 3, ReportInterval: 60 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 13:44:48.000277 UTC, Overflow: 0, VlanId: n/a",="3",="6215","TSE realtime (Stock - CB) - MCG057 239.194.1.57:51057,Parent: Japan Exchange Group (JPX), Venue: Tokyo Stock Exchange, Feed: Flex Full, ElementalFeed: Production - Line A, NetworkPort: S77-P50, ReportInterval: 60 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 13:44:48.000277 UTC, Overflow: 0, VlanId: n/a"
"7","ChannelHealth",02-04-2019 3:46:49.304000000pm EEST,02-04-2019 3:46:49.379pm EEST,"1549288009379","Type: ChannelHealth, EventId: 7, EventTime: 2019-02-04 13:46:49.304000000 UTC, ChannelId: 6214, Parent: Japan Exchange Group (JPX), Venue: Tokyo Stock Exchange, Feed: Flex Full, ElementalFeed: Production - Line A, Channel: TSE realtime (Stock - CB) - MCG056 239.194.1.56:51056, NetworkPort: S77-P50, AE: 3, ReportInterval: 60 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 13:44:48.000277 UTC, Overflow: 0, VlanId: n/a",="3",="6214","TSE realtime (Stock - CB) - MCG056 239.194.1.56:51056,Parent: Japan Exchange Group (JPX), Venue: Tokyo Stock Exchange, Feed: Flex Full, ElementalFeed: Production - Line A, NetworkPort: S77-P50, ReportInterval: 60 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 13:44:48.000277 UTC, Overflow: 0, VlanId: n/a"
"6","ChannelHealth",02-04-2019 3:46:49.301000000pm EEST,02-04-2019 3:46:49.371pm EEST,"1549288009371","Type: ChannelHealth, EventId: 6, EventTime: 2019-02-04 13:46:49.301000000 UTC, ChannelId: 6213, Parent: Japan Exchange Group (JPX), Venue: Tokyo Stock Exchange, Feed: Flex Full, ElementalFeed: Production - Line A, Channel: TSE realtime (Stock - CB) - MCG055 239.194.1.55:51055, NetworkPort: S77-P50, AE: 3, ReportInterval: 60 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 13:44:48.000277 UTC, Overflow: 0, VlanId: n/a",="3",="6213","TSE realtime (Stock - CB) - MCG055 239.194.1.55:51055,Parent: Japan Exchange Group (JPX), Venue: Tokyo Stock Exchange, Feed: Flex Full, ElementalFeed: Production - Line A, NetworkPort: S77-P50, ReportInterval: 60 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 13:44:48.000277 UTC, Overflow: 0, VlanId: n/a"
"5","ChannelHealth",02-04-2019 3:46:49.301000000pm EEST,02-04-2019 3:46:49.370pm EEST,"1549288009370","Type: ChannelHealth, EventId: 5, EventTime: 2019-02-04 13:46:49.301000000 UTC, ChannelId: 6212, Parent: Japan Exchange Group (JPX), Venue: Tokyo Stock Exchange, Feed: Flex Full, ElementalFeed: Production - Line A, Channel: TSE realtime (Stock - CB) - MCG054 239.194.1.54:51054, NetworkPort: S77-P50, AE: 3, ReportInterval: 60 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 13:44:48.000277 UTC, Overflow: 0, VlanId: n/a",="3",="6212","TSE realtime (Stock - CB) - MCG054 239.194.1.54:51054,Parent: Japan Exchange Group (JPX), Venue: Tokyo Stock Exchange, Feed: Flex Full, ElementalFeed: Production - Line A, NetworkPort: S77-P50, ReportInterval: 60 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 13:44:48.000277 UTC, Overflow: 0, VlanId: n/a"
"4","ChannelHealth",02-04-2019 3:46:49.301000000pm EEST,02-04-2019 3:46:49.369pm EEST,"1549288009369","Type: ChannelHealth, EventId: 4, EventTime: 2019-02-04 13:46:49.301000000 UTC, ChannelId: 6211, Parent: Japan Exchange Group (JPX), Venue: Tokyo Stock Exchange, Feed: Flex Full, ElementalFeed: Production - Line A, Channel: TSE realtime (Stock - CB) - MCG053 239.194.1.53:51053, NetworkPort: S77-P50, AE: 3, ReportInterval: 60 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 13:44:48.000277 UTC, Overflow: 0, VlanId: n/a",="3",="6211","TSE realtime (Stock - CB) - MCG053 239.194.1.53:51053,Parent: Japan Exchange Group (JPX), Venue: Tokyo Stock Exchange, Feed: Flex Full, ElementalFeed: Production - Line A, NetworkPort: S77-P50, ReportInterval: 60 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 13:44:48.000277 UTC, Overflow: 0, VlanId: n/a"
"3","ChannelHealth",02-04-2019 3:46:49.301000000pm EEST,02-04-2019 3:46:49.369pm EEST,"1549288009369","Type: ChannelHealth, EventId: 3, EventTime: 2019-02-04 13:46:49.301000000 UTC, ChannelId: 6210, Parent: Japan Exchange Group (JPX), Venue: Tokyo Stock Exchange, Feed: Flex Full, ElementalFeed: Production - Line A, Channel: TSE realtime (Stock - CB) - MCG052 239.194.1.52:51052, NetworkPort: S77-P50, AE: 3, ReportInterval: 60 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 13:44:48.000277 UTC, Overflow: 0, VlanId: n/a",="3",="6210","TSE realtime (Stock - CB) - MCG052 239.194.1.52:51052,Parent: Japan Exchange Group (JPX), Venue: Tokyo Stock Exchange, Feed: Flex Full, ElementalFeed: Production - Line A, NetworkPort: S77-P50, ReportInterval: 60 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 13:44:48.000277 UTC, Overflow: 0, VlanId: n/a"
"2","ChannelHealth",02-04-2019 3:46:49.301000000pm EEST,02-04-2019 3:46:49.367pm EEST,"1549288009367","Type: ChannelHealth, EventId: 2, EventTime: 2019-02-04 13:46:49.301000000 UTC, ChannelId: 6209, Parent: Japan Exchange Group (JPX), Venue: Tokyo Stock Exchange, Feed: Flex Full, ElementalFeed: Production - Line A, Channel: TSE realtime (Stock - CB) - MCG051 239.194.1.51:51051, NetworkPort: S77-P50, AE: 3, ReportInterval: 60 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 13:44:48.000277 UTC, Overflow: 0, VlanId: n/a",="3",="6209","TSE realtime (Stock - CB) - MCG051 239.194.1.51:51051,Parent: Japan Exchange Group (JPX), Venue: Tokyo Stock Exchange, Feed: Flex Full, ElementalFeed: Production - Line A, NetworkPort: S77-P50, ReportInterval: 60 seconds, ReportMode: On Change, State: CHANNEL_DOWN, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 13:44:48.000277 UTC, Overflow: 0, VlanId: n/a"
"1","TGHealth",02-04-2019 3:46:49.296000000pm EEST,02-04-2019 3:46:49.361pm EEST,"1549288009361","Type: TGHealth, EventId: 1, EventTime: 2019-02-04 13:46:49.296000000 UTC, GroupId: 1, GroupName: Group 1 - all JSE, NetworkPort: S77-P50, AE: 3, ReportInterval: 60 seconds, Utilization: 50%, Rate: 3Gb/s, ReportMode: On Change, State: LOW_ACTIVITY, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 13:44:48.000277 UTC, Overflow: 0",="3","","GroupId: 1, GroupName: Group 1 - all JSE, NetworkPort: S77-P50, ReportInterval: 60 seconds, Utilization: 50%, Rate: 3Gb/s, ReportMode: On Change, State: LOW_ACTIVITY, SystemName: TradeVision (S77), AnalyticsConfigTime: 2019-02-04 13:44:48.000277 UTC, Overflow: 0"
